    горад Віцебск
    вёска Блажышкі, Відзаўскі сельсавет
    вёска Бучаны, Відзаўскі сельсавет
    вёска Бялюнішкі, Відзаўскі сельсавет
    вёска Вазгелянцы, Відзаўскі сельсавет
    вёска Вайнікішкі, Відзаўскі сельсавет
    вёска Вайнюны, Відзаўскі сельсавет
    вёска Ваўкі, Відзаўскі сельсавет
    хутар Вацкялюны, Відзаўскі сельсавет
    вёска Ваяціна, Відзаўскі сельсавет
    вёска Відзішкі, Відзаўскі сельсавет
    вёска Відзы Лаўчынскія, Відзаўскі сельсавет
    хутар Гадаўшчына, Відзаўскі сельсавет
    хутар Галавачы, Відзаўскі сельсавет
    вёска Галалаўкі, Відзаўскі сельсавет
    вёска Гаўраны, Відзаўскі сельсавет
    вёска Гевянішкі, Відзаўскі сельсавет
    хутар Гектаўка, Відзаўскі сельсавет
    вёска Германоўшчына, Відзаўскі сельсавет
    вёска Гірэйшы, Відзаўскі сельсавет
    хутар Гробішкі, Відзаўскі сельсавет
    вёска Груштэлішкі, Відзаўскі сельсавет
    вёска Грыгараўшчына, Відзаўскі сельсавет
    вёска Грытуны, Відзаўскі сельсавет
    вёска Гультаёўшчына, Відзаўскі сельсавет
    вёска Гурэлі, Відзаўскі сельсавет
    хутар Гянужа, Відзаўскі сельсавет
    хутар Дамброўскія, Відзаўскі сельсавет
    вёска Дрысвяты, Відзаўскі сельсавет
    вёска Дубраўка, Відзаўскі сельсавет
    хутар Дэгуцішкі, Відзаўскі сельсавет
    хутар Ержышкі, Відзаўскі сельсавет
    хутар Жалабішкі, Відзаўскі сельсавет
    вёска Жвірблішкі, Відзаўскі сельсавет
    хутар Жвірына, Відзаўскі сельсавет
    вёска Ждэгелі, Відзаўскі сельсавет
    вёска Зацішша, Відзаўскі сельсавет
    вёска Казарэзы, Відзаўскі сельсавет
    вёска Казімірова, Відзаўскі сельсавет
    вёска Казяны, Відзаўскі сельсавет
    хутар Калонія, Відзаўскі сельсавет
    хутар Канавалы, Відзаўскі сельсавет
    хутар Каралюнцы, Відзаўскі сельсавет
    вёска Каранеўшчына, Відзаўскі сельсавет
